Username,Post Date,Content,Like Count
acupofcat_cafe,9/10/2021,"所有打風既日子 
對浪浪黎講都係生命上既挑戰! 

有無安全既地方?
有無足夠既食物?

願所有浪浪捱過呢關啦😿

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動內衣",114
acupofcat_cafe,7/10/2021,"貓奴 係不分年齡 姓別 膚色 等等

任何年齡層既人都可以成為貓奴 

你今日貓左未😛😛?

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",100
acupofcat_cafe,5/10/2021,"不同既角度；有不同既體會。

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",84
acupofcat_cafe,3/10/2021,"全夜通  每位：
包一杯  巨峰提子🍇
 白桃果汁
  荔枝果汁 

場內大量 桌遊借用 

仲有限量萬聖節🎃特色食品

*不准在本店內享用外帶食品及飲品
21:00後至6:00 (共9小時)
178@1位 (抵到爆)

邀請大家扮鬼扮馬 

早book早享受😎 
Yo

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #萬聖節服裝 #萬聖節好去處 #假日好去處 #meow #生日 #partyroom 
#萬聖節 #student #party #情侶 #拍拖好去處#小食 #互讚 #哈利波特 #補習 #悶 #運動",113
acupofcat_cafe,2/10/2021,"雞翼之所以叫雞翼; 
加因呢一個畫面既下一秒, 
雞翼已被搶走🥲 

.
.
.
.

#嘆杯貓茶 #攝影 #葵芳 #catcafe #hkig #私影 
#格仔鋪 #貓cafe  #潛水 #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #教主 #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#一日遊 #互讚 #香港紋身 #補習 #悶 #小清新",181
acupofcat_cafe,30/9/2021,"從豆丁得戚既眼神入面 當日那份可愛開始變做鄙視人類既存在🥺 

不如不覺貓b長大了 豆丁就黎3個月大
而且叫病好左 又肥左！ 

同豆丁既粉絲講番聲 佢好健康🐈

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #船p #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#開飯 #溫書 #party #情侶 #拍拖好去處#行山 #互讚 #放空 #補習 #悶 #運動背心",119
acupofcat_cafe,26/9/2021,"對上中秋反應熱烈
9月30日 再來一波全夜通!!
全夜通  每位：
包一杯  巨峰提子🍇
 白桃果汁
  荔枝果汁 
選其之一

22:00後至天光 
150@1位

早book早享受😎 
Yo

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #大排檔 
#黃店 #貓貓cafe #tea #情侶好去處 #cake #cat #catstagram #排球 #抵食 #假日好去處 #桌遊 #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #dse #補習 #大學生 #化妝品代購",146
acupofcat_cafe,25/9/2021,"月尾喇喂 比d掙扎 
好快埋完糧尾🥲

大家都要努力！ 🥲
*btw貓貓打喊路🥱既相
好難捕捉啊

大家如果影到貓貓既靚相 記得sd番比我地
我地會出你既作品出黎架!

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",109
acupofcat_cafe,22/9/2021,"正所謂眾人皆醉唯我獨醒-v-“

其實呢 是咁的
大家身邊有總有個朋友係特別出眾(係低B方面) 希望大家比d尊重佢 
因為朋友之間總有個開心果 on框框咁氹到大家笑唔停; 而呢d自hi 既朋友自甘成為被笑,去娛樂大家既朋友 大家不妨Tag佢出黎 同佢地講聲 ：
「雖然你好Kai 不過你都係我好朋友! 」

如果可以
係呢段友情如果可以加上個限期既話
我希望係一萬年 !

至友誼萬歲既朋友仔🤓

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #新都會廣場 
#甜品 #貓貓cafe #tea #teatime #cake #窮 #catstagram #最平 #抵食 #假日好去處 #考試 #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#打卡 #互讚 #學生會 #補習 #無印 #跳舞",170
acupofcat_cafe,21/9/2021,"中秋節快樂啊 咁多位貓奴
祝大家團團圓圓 好人一生平安!
記得陪多啲屋企人啊 ~~ 

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",120
acupofcat_cafe,18/9/2021,"大家好 我個叫Kuri 而唔係叫同佳，你班人類 佳佳前同佳後 叫到我個名錯哂 有咩居心啊!! 

性格：膽小、痴熟人、好多野講
喜愛：叫人、被R痕、摸摸
討厭：大聲叫、餓；當住佢面摸第隻貓

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",199
acupofcat_cafe,16/9/2021,"小編今日既早上有幸被雞翼寵幸…我件衫; 
發現其實雞翼係好鐘意將自己既氣咪留比佢鐘意既人類,呢件事對貓奴黎講係一件大好事!! 睇下之後雞翼姐會唔會寵幸你啦xD

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓cafe cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#私影 #kol #party #情侶 #拍拖好去處#小食 #互讚 #廢青 #補習 #全智賢 #單車",112
acupofcat_cafe,15/9/2021,"為食隊隊員集合xD
男士們一齊去街據呢個非正式統計
唔會有男男合照, 其實洗咩怕羞~ 
最近緊要happy 有時合照下過番10年8年睇番自己同朋友一齊玩一齊柒下柒下咁都幾盞鬼架~ 

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#迷因 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #化妝 #生日 #partyroom 
#學生優惠 #代購 #party #情侶 #拍拖好去處#小食 #互讚 #姜濤 #補習 #悶 #運動",98
acupofcat_cafe,13/9/2021,"相信有留意我地限時動態既朋友仔都知道豆丁病左~ 係呢度想同大家講聲唔洗擔心! 
豆丁十分精神;食得訓得 不過都聽醫生話,專心食埋5日藥同埋控制細d既空間 增磅! 

緬因貓們都對佢十分之關心當佢係細佬咁錫 所有人都知

如果黎過鋪頭既朋友就會知豆丁係幾鐘意人類, 100%既信任 坐上你既大髀 

係呢度集下氣等可愛既豆丁 快啲肥肥白白 再同大家玩啦 

（依加黎既朋友都可以隔住玻璃門同豆丁打氣架😂） 

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#排球 #鏡粉 #學生會 #補習 #悶 #瑜珈",143
acupofcat_cafe,10/9/2021,"Hii, 我係Mochi 係布偶貓; 有人類讚我白滑
又有人類笑我肥 , 圖中係我雪球型態, 其實我好多唔同變身 睇下你地影到我幾多樣 
要睇我真面貌 咁你要留意多啲嘆杯貓茶cafe 限時動態喇! 

性格：膽小, 為食, 懶洋洋, 溫柔
喜愛：訓路中間, 食嘢, 食野
討厭：炭炭間歇性性攻擊 
  炭炭間歇性強吻 
 

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #化妝品代購 #partyroom 
#學生優惠 #女生日常 #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #鏡粉 #悶 #中秋好去處",149
acupofcat_cafe,9/9/2021,"Hiii 我叫師母,係緬因貓..師傅係我哥哥佢太Kai唔係好想比佢知我地係兄妹 我平時唔係好So人因為未同你熟 你部我玩陣 我就會當你係朋友😛

性格：好奇、怕羞  乖巧唔百厭
喜愛：打師傅、理髮同吸塵機
討厭：抱抱

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",106
acupofcat_cafe,6/9/2021,"舊照一張: 相中係師傅2個月前, 貪玩百厭為食,由細到中都無變過

細細個就識企係度玩 遲早教壞豆丁❗️

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",88
acupofcat_cafe,5/9/2021,"黑白配 男仔女仔配

玩法：玩家邊說「黑白配」，邊同時以猜拳方式決定輸贏。
勝方先向對方伸出食指，一邊喊出「男生女生配」，一邊指向上、下、左、右任意一個方位；敗方的頭亦需同時轉向任意一個方位。
若敗方轉向與勝方所指的方向相同，則勝方勝利。反之則重新開始遊戲

以前無手提電話既年代 人人玩既都係玩手指, 睇下好白痴；不過人與人既接觸 同今時今日 真係差好遠…

所以約埋朋友過黎「嘆杯茶食個包」
正所謂 朋友係用黎見架!! 

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",72
acupofcat_cafe,4/9/2021,"從前肥肚係一隻行平路都會仆親(加陣都周不時會)跳唔起 反應好差既 無平衡感既貓貓；佢傻更更咁款 睇到佢生活得好開心，一直慢慢慢慢咁進步 到今個晚上親眼見到佢爬樹! 好勇敢 好可愛; 雖然上左去要我扶佢 最後要靠奴材我 抱抱佢落地先搞得掂! 

不過就好似父母見到仔女識多左樣野咁 有種安慰同喜悅~ 

太滾動了!!🥺

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",103
acupofcat_cafe,3/9/2021,"賞花🌸賞月🌕賞貓貓🐱

9月21日中秋佳節限定❣️

貓係夜行動物 你可以睇到佢地最瘋狂既一面；而且中秋佳節陪貓貓過 將會另有一番體會!~ 
你地會過一個既浪漫又休閒 開心又難忘既一個中秋夜! 

未有節目既你😛
不仿考慮賞 賞燈 賞貓貓 
黎嘆杯貓杯啦xD 

早book早享受 

(全日會限制人流)
要了解更多詳情🔎
請係主頁禁入去whatsapp連結🔗
客服會盡快回覆! 

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #月兔 #cake #中秋好去處 #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #特別",116
acupofcat_cafe,3/9/2021,"貓係液體 相信都無可否認😂😂

題外話
冷知識 成年既貓貓有230塊骨頭
遠多於人類 
所以做到好多人類做唔到既動作!

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",90
acupofcat_cafe,2/9/2021,"本店祝學生們 學業進步身體健康
最緊要珍惜校園生活 
那怕隔住口罩 都唔好隔到
學校生活既開心事

學生生涯往往會長大後
先識得回味

瘋狂做功課 玩 考試 測驗! 
好好享受啦！ 

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",119
acupofcat_cafe,1/9/2021,"紀念一下開學麻~ 唔小心吃了8口漢堡 

每個一口🍔🍔🍔🍔🍔🍔🍔🍔

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#狗狗 #貓貓cafe #tea #teatime #香港紋身 #cat #catstagram #無聊 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #梗圖 #補習 #悶 #運動內衣",62
acupofcat_cafe,30/8/2021,"大家好!! 我叫Chibi(豆釘)顧名思義好鬼細粒化左妝畫左眼線咁樣;
其實我係男仔..

性格：扮下可憐🥺唔識死 同貓打交
喜愛：打貓 波波 攬住訓
討厭：訓教中被嘈醒；坐監😂(入籠)
 被圍毆(其他貓同佢係玩具)

我那麼可愛 做什麼都會原諒我吧..🥺

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",131
acupofcat_cafe,29/8/2021,"假期既尾聲了 唔知大家加陣咩心情呢🥲🥲
番學等放學 放學飲可樂xD😌
扮緊工既你 9月份搭車又再要迫d喇🥲🥲

.
.
.
,

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",75
acupofcat_cafe,28/8/2021,"高級貓奴係懂得小變態既行為對貓貓做 
以下係其中一種 
玻璃下偷竊貓~ 

會為奴材帶來一種新鮮感
從而滿足佢地偷窺意欲😂😂

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",109
acupofcat_cafe,27/8/2021,"同大家介紹一下, 布偶貓 
之所以叫布偶貓; 除左佢地睇落軟綿綿 
佢地性格都好吸引人架! 

鐘意和人交流，不喜歡被人忽視。係屋企如果有小孩和老人，佢地會相處的非常融洽。

藍眼睛👀係佢地特點 大家不仿望多兩眼;

布偶貓溫柔友善，超級痴人(不過細膽)
大型貓貓既一種。 

香港人都好多人鐘意既貓貓~ 

.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",122
acupofcat_cafe,27/8/2021,"當你既細佬妹 唔食菜 你就比呢張相佢睇；
貓都乖過你啊 唔係唔食下話~~ 
貓貓吃得好 陪你一起老! 
.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",58
acupofcat_cafe,26/8/2021,"其實正所謂呢黑而有赤色者為玄; 

黑貓是一種從古代流傳到現代的辟邪物，可是到了現代人們已經誤解了黑貓，黑貓並不單指全身黑色的貓。它可以驅邪，每當有災難降臨時，它就會出現。而因近代影視作品原因，人們就以為黑貓給人帶來危險與災難，認為它是不祥之物，實際是一種誤解。 

魔女 宅急便都用黑貓貓做主要角色 
幫佢地平反平反

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動 

部份資料來源 網絡",42
acupofcat_cafe,25/8/2021,"我係喵星人炭炭來自高雄,有個小肚腩
晚上有保護色👻

性格：貓不犯我我不犯貓 
  你打我 我實打到你喊

喜愛：線類玩具 波波 爬高
討厭：搞我後面(屁屁) 肚餓

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",61
acupofcat_cafe,24/8/2021,"身邊自拍既朋友應該唔少吧 
讚下你隔離果個渣開機果個啦 
唔係個個咁醒有廣角鏡架xD

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",105
acupofcat_cafe,23/8/2021,"喵~我叫啤啤 又名小捐 我係緬因貓黎架！搵窿捐個捐去到邊捐到邊 你睇我唔到 你睇我唔到 左手粉紅色肉球 右手黑色肉球

性格：為食怕事又鐘意冒險
喜愛：爬高、摸摸、逗貓玩具
討厭：人類既怒目、大聲叫

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",64
acupofcat_cafe,22/8/2021,"你地摸我要排隊架~ 唔知你你嘆茶定我嘆人類:p
總知就黎嘆杯貓茶啦 

比d耐性客服🥲 反應太過熱烈歡! 請大家將問題簡而精咁問客服 佢會最快既速度解答大家 

多謝合作xd 喵~ 

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",82
acupofcat_cafe,21/8/2021,"喵~ 他朝一日 
我都會坐到上格架! 
🐱🐱🐱

希望大家影完貓貓 不仿tag 番cafe Ig 
大家都見証貓貓既成長。

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",70
acupofcat_cafe,21/8/2021,"大隻與豆丁👻

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",74
acupofcat_cafe,20/8/2021,"吾既名叫大隻！
吾乃此店之騎士是也! 保護客人出入平安係吾最大責任! 吾只保護女孩紙 唔好意思 
喵~

性格：守護你 似狗既貓 自尊心重 大男人
喜愛：著裙既女仔、人類、女😑
討厭：用逗貓玩具逼我後空翻、抱抱
.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",81
acupofcat_cafe,19/8/2021,"Hiii我係翼姐; 江湖傳聞雞翼就係本喵, 鄙視人類係我天職 貓既天性理應如此😤 想當日跟左奴材番屋企就唔洗做浪浪 一口搶左佢口上既雞翼 ; 從此人類班蛋散開口埋口叫我雞翼😑

性格：你話摸就摸啊? 睇本小姐心情啦
喜愛：人類的手手(格鬥系貓貓,注意⚠️)
討厭：肥肚、世界(厭世)、水

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",101
acupofcat_cafe,18/8/2021,"如果比您去設計對白 你會覺得佢講咩呢?

大家好我係肥肚; 我岩岩黎果陣行又慢跳唔起,醫生話我小腦發育不良引致行行唔穩又跳唔到; 我家奴材無嫌棄我 希望大家唔好笑我低b仔 因為本喵勝在個樣就Kai 所以好多女仔鐘意我👻

性格：不明(奇行種)
喜愛：雞翼(另一隻本店既貓貓)
討厭：肚餓

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",68
acupofcat_cafe,18/8/2021,"貓貓既一舉一動 
都會迷倒眾生🤤

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",65
acupofcat_cafe,17/8/2021,"葵芳新開張貓貓cafe;
-超近MTR -平民價錢
-無最低消費 -無加一服務費

🐱生日。拍拖。休閑🦁

快d預約黎同貓貓見下面啦",2775
acupofcat_cafe,16/8/2021,"我個名叫師傳; 奴材改我花名叫思苦, 因為經歷過好多病痛 好在奴材奴性夠重 照顧好我
加陣我好健康了

性格：任抱
喜愛：線條形玩具、食
討厭：人扮風筒聲

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",38
acupofcat_cafe,15/8/2021,"我個名叫BiBi 係呢度既大哥大 雖然我身材比較細粒 但班細既都好尊重我架! 
性格：任抱
喜愛：乒乓波 
唔鐘意：毛公仔🧸
.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #格仔鋪",48
acupofcat_cafe,15/8/2021,"跟大家介紹一下
緬因貓🦁
大貓既一種
它們有「溫柔的巨人」的美譽。
可以很快學會一些東西，並且對主人是非常溫柔乖巧的。

美國有精神病院用緬因貓黎陪伴抑鬱症患者或者其他有心理疾病患者。

泰語：subh-bha-lak，意是幸福，美麗和華麗的外表。

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",62
acupofcat_cafe,15/8/2021,"新成員
第二日既到來; 
很多哥哥姐姐會見證你既長大🐱

.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",31
acupofcat_cafe,14/8/2021,"開張大吉 都係新成員加入既日子 

未來既日子
唔會再受風吹雨打; 身體健康 
快高長大就好! 
.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",34
acupofcat_cafe,13/8/2021,"多謝咁多位既支持 開張大吉👅

.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",71
acupofcat_cafe,13/8/2021,"我…無野好講😑
.
.
.
.
#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",75
acupofcat_cafe,12/8/2021,"化妝後認得你  叫化妝 
化妝後認你唔到 叫喬裝
.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",55
acupofcat_cafe,11/8/2021,"認真 你就輸了 😆 

.
.
.
.

#嘆杯貓茶 #貓cafe #葵芳 #catcafe #hkig #喵
#甜品 #貓貓cafe #tea #teatime #cake #cat #catstagram #最平 #抵食 #假日好去處 #meow #生日 #partyroom 
#學生優惠 #student #party #情侶 #拍拖好去處#小食 #互讚 #學生會 #補習 #悶 #運動",66
